Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
377079,86186380,8192,8192,0,78.853,3910.12,1000,0,0,0,0,0,0,0,12,1032,0,0,0,0,1402956,0,0,43.183,170,0,0,0,0
377408,86186380,8192,8192,0,79.23,3789.48,1000,0,0,0,0,0,0,0,12,866,0,0,0,0,1177760,0,0,28.6424,170,0,0,0,0
377673,86186380,8192,8192,0,78.912,3380.29,1000,0,0,0,0,0,0,0,12,1011,5,0,5,5,1374960,6305,0,41.4708,170,0,0,0,0
377933,86186380,8192,8192,0,78.969,3142.86,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,42.2275,170,0,0,0,0
378217,86186380,8192,8192,0,78.876,3786.41,1000,0,0,0,0,0,0,0,12,1128,0,0,0,0,1533704,0,0,43.0943,170,0,0,0,0
378459,86186380,8192,8192,0,79.709,3932.21,1000,0,0,0,0,0,0,0,12,792,0,0,0,0,1077120,0,0,35.6708,170,0,0,0,0
378760,86186380,8192,8192,0,80.2,4554.76,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468424,0,0,38.9771,170,0,0,0,0
379045,86186380,8192,8192,0,79.225,4049.09,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,38.5832,170,0,0,0,0
379329,86186380,8192,8192,0,79.359,3326.74,1000,0,0,0,0,0,0,0,12,1440,0,0,0,0,1957084,0,0,54.9953,170,0,0,0,0
379487,86186380,8192,8192,0,79.003,4210.54,1000,0,0,0,0,0,0,0,12,927,15,0,15,15,1260720,18915,0,63.9886,170,0,0,0,0
379666,86186380,8192,8192,0,78.864,3123.29,1000,0,0,0,0,0,0,0,12,720,0,0,0,0,979200,0,0,43.8327,170,0,0,0,0
379904,86186380,8192,8192,0,78.747,3730.57,1000,0,0,0,0,0,0,0,12,1091,0,0,0,0,1483384,0,0,49.8692,170,0,0,0,0
380131,86186380,8192,8192,0,79.016,3792.76,1000,0,0,0,0,0,0,0,12,1333,0,0,0,0,1811752,0,0,63.6831,170,0,0,0,0
380294,86186380,8192,8192,0,78.759,3230.77,1000,0,0,0,0,0,0,0,12,935,0,0,0,0,1270472,0,0,62.343,170,0,0,0,0
380446,86186380,8192,8192,0,78.686,3600,1000,0,0,0,0,0,0,0,12,577,0,0,0,0,784720,0,0,41.2728,170,0,0,0,0
380685,86186380,8192,8192,0,79.371,4021.98,1000,0,0,0,0,0,0,0,12,1056,0,0,0,0,1436160,0,0,48.1438,170,0,0,0,0
380926,86186380,8192,8192,0,79.147,3562.5,1000,0,0,0,0,0,0,0,12,1224,0,0,0,0,1664076,0,0,55.2365,170,0,0,0,0
381127,86186380,8192,8192,0,78.804,3412.85,1000,0,0,0,0,0,0,0,12,923,0,0,0,0,1254152,0,0,49.8065,170,0,0,0,0
381332,86186380,8192,8192,0,78.946,4042.79,1000,0,0,0,0,0,0,0,12,949,0,0,0,0,1290640,0,0,50.4995,170,0,0,0,0
381569,86186380,8192,8192,0,78.702,3241.72,1000,0,0,0,0,0,0,0,12,960,0,0,0,0,1305600,0,0,43.9557,170,0,0,0,0
381798,86186380,8192,8192,0,78.86,3518.33,1000,0,0,0,0,0,0,0,12,864,0,0,0,0,1175040,0,0,41.1026,170,0,0,0,0
382103,86186380,8192,8192,0,78.819,2864.21,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468800,0,0,38.5057,170,0,0,0,0
382366,86186380,8192,8192,0,79.153,3323.95,1000,0,0,0,0,0,0,0,12,960,0,0,0,0,1305224,0,0,39.811,170,0,0,0,0
382653,86186380,8192,8192,0,79.284,3884.4,1000,0,0,0,0,0,0,0,12,960,0,0,0,0,1305600,0,0,36.3899,170,0,0,0,0
382926,86186380,8192,8192,0,78.75,3646.42,1000,0,0,0,0,0,0,0,12,1104,0,0,0,0,1500876,0,0,43.8423,170,0,0,0,0
383150,86186380,8192,8192,0,78.891,4071.43,1000,0,0,0,0,0,0,0,12,1123,0,0,0,0,1525964,0,0,54.6292,170,0,0,0,0
383347,86186380,8192,8192,0,78.854,3301.32,1000,0,0,0,0,0,0,0,12,1277,0,0,0,0,1735028,0,0,70.2985,170,0,0,0,0
383489,86186380,8192,8192,0,78.702,2963.57,1000,0,0,0,0,0,0,0,12,840,0,0,0,0,1141836,0,0,64.4004,170,0,0,0,0
383684,86186380,8192,8192,0,79.167,3453.66,1000,0,0,0,0,0,0,0,12,712,0,0,0,0,968320,0,0,39.7143,170,0,0,0,0
383918,86186380,8192,8192,0,79.211,4135.6,1000,0,0,0,0,0,0,0,12,1256,0,0,0,0,1706844,0,0,58.5019,170,0,0,0,0
384105,86186380,8192,8192,0,78.85,3832.46,1000,0,0,0,0,0,0,0,12,960,0,0,0,0,1303344,0,0,55.5859,170,0,0,0,0
384292,86186380,8192,8192,0,79.036,3079.66,1000,0,0,0,0,0,0,0,12,720,0,0,0,0,979200,0,0,42.0303,170,0,0,0,0
384519,86186380,8192,8192,0,79.977,3717.4,1000,0,0,0,0,0,0,0,12,1464,0,0,0,0,1991040,0,0,70.0324,170,0,0,0,0
384689,86186380,8192,8192,0,79.329,4581.83,1000,0,0,0,0,0,0,0,12,789,0,0,0,0,1071912,0,0,50.4604,170,0,0,0,0
384888,86186380,8192,8192,0,78.996,4140.36,1000,0,0,0,0,0,0,0,12,805,27,0,10,10,1094612,34047,0,44.1073,170,0,0,0,0
385149,86186380,8192,8192,0,78.938,2852.46,1000,0,0,0,0,0,0,0,12,1258,0,0,0,0,1708624,0,0,52.197,170,0,0,0,0
385334,86186380,8192,8192,0,78.771,3908.58,1000,0,0,0,0,0,0,0,12,782,0,0,0,0,1063520,0,0,46.1269,170,0,0,0,0
385575,86186380,8192,8192,0,78.885,3079.66,1000,0,0,0,0,0,0,0,12,1176,0,0,0,0,1598984,0,0,53.0031,170,0,0,0,0
385818,86186380,8192,8192,0,78.816,3480,1000,0,0,0,0,0,0,0,12,792,0,0,0,0,1077120,0,0,35.5564,170,0,0,0,0
386097,86186380,8192,8192,0,78.831,4397.52,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,39.1814,170,0,0,0,0
386349,86186380,8192,8192,0,79.807,3913.04,1000,0,0,0,0,0,0,0,12,1128,0,0,0,0,1532764,0,0,48.6721,170,0,0,0,0
386558,86186380,8192,8192,0,79.195,4000.01,1000,0,0,0,0,0,0,0,12,984,0,0,0,0,1337488,0,0,51.2072,170,0,0,0,0
386817,86186380,8192,8192,0,79.451,3525.78,1000,0,0,0,0,0,0,0,12,840,0,0,0,0,1142212,0,0,35.2819,170,0,0,0,0
387073,86186380,8192,8192,0,79.033,3308.41,1000,0,0,0,0,0,0,0,12,1224,0,0,0,0,1662384,0,0,51.9887,170,0,0,0,0
387258,86186380,8192,8192,0,78.818,3316.58,1000,0,0,0,0,0,0,0,12,1128,0,0,0,0,1534080,0,0,66.2444,170,0,0,0,0
387439,86186380,8192,8192,0,85.447,2864.87,1000,0,0,0,0,0,0,0,12,552,0,0,0,0,750720,0,0,33.2925,170,0,0,0,0
387721,86186380,8192,8192,0,79.809,3333.34,1000,0,0,0,0,0,0,0,12,1224,0,0,0,0,1663136,0,0,47.2346,170,0,0,0,0
387966,86186380,8192,8192,0,79.365,3799,1000,0,0,0,0,0,0,0,12,888,0,0,0,0,1207680,0,0,39.3389,170,0,0,0,0
388248,86186380,8192,8192,0,79.065,3460.48,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1272960,0,0,36.1334,170,0,0,0,0
388545,86186380,8192,8192,0,78.784,3975.47,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,36.979,170,0,0,0,0
388815,86186380,8192,8192,0,80.309,3428.58,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1271644,0,0,37.6753,170,0,0,0,0
389112,86186380,8192,8192,0,78.813,4320,1000,0,0,0,0,0,0,0,12,1512,0,0,0,0,2055568,0,0,55.206,170,0,0,0,0
389294,86186380,8192,8192,0,78.789,4305.89,1000,0,0,0,0,0,0,0,12,912,0,0,0,0,1239380,0,0,54.5715,170,0,0,0,0
389496,86186380,8192,8192,0,79.318,4118.35,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370504,0,0,54.2887,170,0,0,0,0
389699,86186380,8192,8192,0,78.667,3720,1000,0,0,0,0,0,0,0,12,816,24,0,24,0,1109760,30264,0,43.7303,170,0,0,0,0
389939,86186380,8192,8192,0,78.92,3277.79,1000,0,0,0,0,0,0,0,12,912,46,0,70,24,1239192,58006,0,41.3805,170,0,0,0,0
390186,86186380,8192,8192,0,78.769,4118.35,1000,0,0,0,0,0,0,0,12,1126,0,0,46,46,1530796,0,0,49.426,170,0,0,0,0
390459,86186380,8192,8192,0,78.699,3976.33,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1272960,0,0,37.3018,170,0,0,0,0
390679,86186380,8192,8192,0,79.032,3789.48,1000,0,0,0,0,0,0,0,12,1200,0,0,0,0,1631060,0,0,59.3374,170,0,0,0,0
390894,86186380,8192,8192,0,78.89,3915.79,1000,0,0,0,0,0,0,0,12,941,0,0,0,0,1279384,0,0,47.7754,170,0,0,0,0
391087,86186380,8192,8192,0,78.756,3786.11,1000,0,0,0,0,0,0,0,12,953,22,0,22,22,1295892,27742,0,53.7029,170,0,0,0,0
391297,86186380,8192,8192,0,78.741,3977.15,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468800,0,0,55.8132,170,0,0,0,0
391522,86186380,8192,8192,0,78.897,3837.22,1000,0,0,0,0,0,0,0,12,792,0,0,0,0,1077120,0,0,38.2816,170,0,0,0,0
391800,86186380,8192,8192,0,79.586,3711.35,1000,0,0,0,0,0,0,0,12,1204,4,0,8,4,1636500,5044,0,47.1512,170,0,0,0,0
392041,86186380,8192,8192,0,79.193,3605.92,1000,0,0,0,0,0,0,0,12,1019,0,0,0,0,1385464,0,0,46.0264,170,0,0,0,0
392259,86186380,8192,8192,0,78.821,3251.23,1000,0,0,0,0,0,0,0,12,1069,0,0,0,0,1452712,0,0,53.3477,170,0,0,0,0
392447,86186380,8192,8192,0,78.812,3753.85,1000,0,0,0,0,0,0,0,12,720,0,0,0,0,979200,0,0,41.6165,170,0,0,0,0
392720,86186380,8192,8192,0,78.749,3412.33,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,40.0696,170,0,0,0,0
393004,86186380,8192,8192,0,78.737,3762.17,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,38.6739,170,0,0,0,0
393280,86186380,8192,8192,0,78.878,3958.12,1000,0,0,0,0,0,0,0,12,1069,0,0,0,0,1453276,0,0,42.0931,170,0,0,0,0
393544,86186380,8192,8192,0,78.921,3717.4,1000,0,0,0,0,0,0,0,12,971,0,0,0,0,1319432,0,0,39.9522,170,0,0,0,0
393809,86186380,8192,8192,0,78.837,3371.44,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1272960,0,0,38.5073,170,0,0,0,0
394119,86186380,8192,8192,0,79.034,3575.76,1000,0,0,0,0,0,0,0,12,1032,0,0,0,0,1403520,0,0,36.231,170,0,0,0,0
394402,86186380,8192,8192,0,78.874,3793.1,1000,0,0,0,0,0,0,0,12,1391,0,0,0,0,1889504,0,0,53.4222,170,0,0,0,0
394568,86186380,8192,8192,0,78.809,3701.5,1000,0,0,0,0,0,0,0,12,819,0,0,0,0,1112712,0,0,53.5808,170,0,0,0,0
394784,86186380,8192,8192,0,78.734,3605.92,1000,0,0,0,0,0,0,0,12,838,0,0,0,0,1139680,0,0,42.2041,170,0,0,0,0
394999,86186380,8192,8192,0,78.722,3618.1,1000,0,0,0,0,0,0,0,12,1056,0,0,0,0,1436160,0,0,53.4219,170,0,0,0,0
395228,86186380,8192,8192,0,79.062,3588.24,1000,0,0,0,0,0,0,0,12,888,0,0,0,0,1207680,0,0,42.2423,170,0,0,0,0
395502,86186380,8192,8192,0,78.934,3412.85,1000,0,0,0,0,0,0,0,12,1104,0,0,0,0,1500876,0,0,43.7301,170,0,0,0,0
395738,86186380,8192,8192,0,78.763,4189.36,1000,0,0,0,0,0,0,0,12,1414,16,0,14,7,1922852,20176,0,65.3181,170,0,0,0,0
395881,86186380,8192,8192,0,80.258,3445.55,1000,0,0,0,0,0,0,0,12,450,0,0,18,9,612000,0,0,34.2308,170,0,0,0,0
396174,86186380,8192,8192,0,78.917,4325.59,1000,0,0,0,0,0,0,0,12,1512,0,0,0,0,2055568,0,0,56.1314,170,0,0,0,0
396335,86186380,8192,8192,0,78.785,3880.61,1000,0,0,0,0,0,0,0,12,696,0,0,0,0,946372,0,0,46.9634,170,0,0,0,0
396522,86186380,8192,8192,0,79.031,3304.36,1000,0,0,0,0,0,0,0,12,888,0,0,0,0,1207680,0,0,51.6061,170,0,0,0,0
396791,86186380,8192,8192,0,78.882,3593.59,1000,0,0,0,0,0,0,0,12,1224,0,0,0,0,1664076,0,0,49.6004,170,0,0,0,0
397007,86186380,8192,8192,0,79.883,3489.8,1000,0,0,0,0,0,0,0,12,576,0,0,0,0,783360,0,0,29.0139,170,0,0,0,0
397269,86186380,8192,8192,0,79.008,2765.44,1000,0,0,0,0,0,0,0,12,1499,0,0,0,0,2037888,0,0,62.0211,170,0,0,0,0
397450,86186380,8192,8192,0,82.844,4869.58,1000,0,0,0,0,0,0,0,12,565,0,0,0,0,768400,0,0,33.9739,170,0,0,0,0
397783,86186380,8192,8192,0,80.528,4675.33,1000,0,0,0,0,0,0,0,12,1536,0,0,0,0,2088584,0,0,50.1771,170,0,0,0,0
397944,86186380,8192,8192,0,80.528,4936.18,1000,0,0,0,0,0,0,0,12,662,0,0,0,0,900320,0,0,44.9348,170,0,0,0,0
398184,86186380,8192,8192,0,79.064,4295.46,1000,0,0,0,0,0,0,0,12,946,0,0,0,0,1286560,0,0,42.8591,170,0,0,0,0
398447,86186380,8192,8192,0,78.814,3000,1000,0,0,0,0,0,0,0,12,1326,33,0,33,0,1803360,41613,0,54.8171,170,0,0,0,0
398630,86186380,8192,8192,0,78.76,2920.16,1000,0,0,0,0,0,0,0,12,627,0,0,33,33,852720,0,0,37.3547,170,0,0,0,0
398911,86186380,8192,8192,0,79.093,3625.01,1000,0,0,0,0,0,0,0,12,1010,0,0,0,0,1373600,0,0,39.0085,170,0,0,0,0
399157,86186380,8192,8192,0,79.191,4638.05,1000,0,0,0,0,0,0,0,12,1152,49,0,13,13,1566344,61789,0,51.0982,170,0,0,0,0
399400,86186380,8192,8192,0,78.865,3378.65,1000,0,0,0,0,0,0,0,12,997,28,0,133,98,1352536,35308,0,44.5162,170,0,0,0,0
399674,86186380,8192,8192,0,78.88,4214.29,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1467672,0,0,42.7321,170,0,0,0,0
399935,86186380,8192,8192,0,78.803,3333.34,1000,0,0,0,0,0,0,0,12,888,0,0,0,0,1207116,0,0,37.1176,170,0,0,0,0
400187,86186380,8192,8192,0,78.866,2986.43,1000,0,0,0,0,0,0,0,12,1200,0,0,0,0,1631248,0,0,51.632,170,0,0,0,0
400392,86186380,8192,8192,0,78.974,3712.72,1000,0,0,0,0,0,0,0,12,1060,0,0,0,0,1441412,0,0,56.4783,170,0,0,0,0
400602,86186380,8192,8192,0,79.185,3789.48,1000,0,0,0,0,0,0,0,12,979,73,0,0,0,1331440,92053,0,50.6366,170,0,0,0,0
400795,86186380,8192,8192,0,80.317,4363.64,1000,0,0,0,0,0,0,0,12,970,0,0,146,73,1319012,0,0,54.5706,170,0,0,0,0
401027,86186380,8192,8192,0,79.175,4394.38,1000,0,0,0,0,0,0,0,12,1168,0,0,0,0,1587352,0,0,54.9064,170,0,0,0,0
401220,86186380,8192,8192,0,78.873,3884.4,1000,0,0,0,0,0,0,0,12,939,0,0,0,0,1277040,0,0,52.7771,170,0,0,0,0
401424,86186380,8192,8192,0,78.997,3451.33,1000,0,0,0,0,0,0,0,12,981,0,0,0,0,1333972,0,0,52.451,170,0,0,0,0
401641,86186380,8192,8192,0,78.818,3919.61,1000,0,0,0,0,0,0,0,12,864,0,0,0,0,1175040,0,0,43.1901,170,0,0,0,0
401883,86186380,8192,8192,0,79.209,4357.15,1000,0,0,0,0,0,0,0,12,1128,0,0,0,0,1533516,0,0,50.6443,170,0,0,0,0
402125,86186380,8192,8192,0,78.956,3050.86,1000,0,0,0,0,0,0,0,12,792,0,0,0,0,1077120,0,0,35.7143,170,0,0,0,0
402401,86186380,8192,8192,0,79.337,4071.43,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1272960,0,0,36.8333,170,0,0,0,0
402653,86186380,8192,8192,0,78.869,3282.52,1000,0,0,0,0,0,0,0,12,1056,0,0,0,0,1434844,0,0,45.541,170,0,0,0,0
402892,86186380,8192,8192,0,78.867,3761.2,1000,0,0,0,0,0,0,0,12,1056,0,0,0,0,1435032,0,0,48.0404,170,0,0,0,0
403162,86186380,8192,8192,0,79.022,3428.58,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468800,0,0,43.6351,170,0,0,0,0
403357,86186380,8192,8192,0,78.891,3467.89,1000,0,0,0,0,0,0,0,12,1103,5,0,14,9,1497072,6305,0,61.1558,170,0,0,0,0
403578,86186380,8192,8192,0,78.797,4472.05,1000,0,0,0,0,0,0,0,12,970,0,0,0,0,1319012,0,0,47.7823,170,0,0,0,0
403800,86186380,8192,8192,0,78.746,3758.24,1000,0,0,0,0,0,0,0,12,816,0,0,0,0,1109760,0,0,39.9809,170,0,0,0,0
404098,86186380,8192,8192,0,79.149,3956.05,1000,0,0,0,0,0,0,0,12,960,0,0,0,0,1305600,0,0,35.0378,170,0,0,0,0
404373,86186380,8192,8192,0,79.035,3502.7,1000,0,0,0,0,0,0,0,12,1176,0,0,0,0,1598984,0,0,46.6259,170,0,0,0,0
404598,86186380,8192,8192,0,78.933,3252.35,1000,0,0,0,0,0,0,0,12,912,0,0,0,0,1240320,0,0,44.1095,170,0,0,0,0
404857,86186380,8192,8192,0,79.52,3445.55,1000,0,0,0,0,0,0,0,12,864,0,0,0,0,1175040,0,0,36.2074,170,0,0,0,0
405173,86186380,8192,8192,0,79.016,3519.24,1000,0,0,0,0,0,0,0,12,1104,0,0,0,0,1501064,0,0,38.0276,170,0,0,0,0
405420,86186380,8192,8192,0,78.887,3495.16,1000,0,0,0,0,0,0,0,12,1344,0,0,0,0,1827088,0,0,59.2876,170,0,0,0,0
405593,86186380,8192,8192,0,78.935,3000,1000,0,0,0,0,0,0,0,12,576,0,0,0,0,783360,0,0,36.0528,170,0,0,0,0
405898,86186380,8192,8192,0,82.673,4653.07,1000,0,0,0,0,0,0,0,12,864,0,0,0,0,1175040,0,0,30.8222,170,0,0,0,0
406254,86186380,8192,8192,0,80.544,3647.06,1000,0,0,0,0,0,0,0,12,1154,2,0,4,2,1568688,2522,0,35.3158,170,0,0,0,0
406525,86186380,8192,8192,0,79.043,3220.79,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468424,0,0,43.2325,170,0,0,0,0
406804,86186380,8192,8192,0,79.865,3906.98,1000,0,0,0,0,0,0,0,12,792,0,0,0,0,1077120,0,0,30.9709,170,0,0,0,0
407171,86186380,8192,8192,0,79.781,4023.96,1000,0,0,0,0,0,0,0,12,1122,0,0,0,0,1524416,0,0,33.2303,170,0,0,0,0
407467,86186380,8192,8192,0,80.034,3402.07,1000,0,0,0,0,0,0,0,12,1020,0,0,0,0,1387200,0,0,37.4586,170,0,0,0,0
407748,86186380,8192,8192,0,82.786,3673.48,1000,0,0,0,0,0,0,0,12,1176,0,0,0,0,1598232,0,0,45.4421,170,0,0,0,0
407982,86186380,8192,8192,0,79.533,4653.07,1000,0,0,0,0,0,0,0,12,967,0,0,0,0,1314932,0,0,45.0153,170,0,0,0,0
408194,86186380,8192,8192,0,79.256,3557.8,1000,0,0,0,0,0,0,0,12,1019,0,0,0,0,1385840,0,0,52.2158,170,0,0,0,0
408431,86186380,8192,8192,0,78.973,2820.29,1000,0,0,0,0,0,0,0,12,792,0,0,0,0,1077120,0,0,36.4129,170,0,0,0,0
408718,86186380,8192,8192,0,80.124,4142.87,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468048,0,0,40.9112,170,0,0,0,0
408998,86186380,8192,8192,0,78.968,3692.32,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,39.1211,170,0,0,0,0
409244,86186380,8192,8192,0,79.25,3769.64,1000,0,0,0,0,0,0,0,12,1056,0,0,0,0,1435972,0,0,46.708,170,0,0,0,0
409499,86186380,8192,8192,0,79.107,3733.34,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1272960,0,0,40.0362,170,0,0,0,0
409777,86186380,8192,8192,0,78.826,4164.71,1000,0,0,0,0,0,0,0,12,1176,0,0,0,0,1599360,0,0,45.9642,170,0,0,0,0
409998,86186380,8192,8192,0,78.741,3557.8,1000,0,0,0,0,0,0,0,12,720,0,0,0,0,979200,0,0,35.4484,170,0,0,0,0
410311,86186380,8192,8192,0,79.594,4203.83,1000,0,0,0,0,0,0,0,12,1104,0,0,0,0,1501440,0,0,38.3901,170,0,0,0,0
410590,86186380,8192,8192,0,78.854,3292.04,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370880,0,0,39.2504,170,0,0,0,0
410851,86186380,8192,8192,0,78.772,4000.01,1000,0,0,0,0,0,0,0,12,1536,0,0,0,0,2087080,0,0,64.086,170,0,0,0,0
410982,86186380,8192,8192,0,78.872,3593.92,1000,0,0,0,0,0,0,0,12,432,0,0,0,0,587520,0,0,35.7927,170,0,0,0,0
411259,86186380,8192,8192,0,79.43,4695.66,1000,0,0,0,0,0,0,0,12,984,0,0,0,0,1337676,0,0,38.6203,170,0,0,0,0
411530,86186380,8192,8192,0,79.039,3587.64,1000,0,0,0,0,0,0,0,12,1176,0,0,0,0,1599172,0,0,47.1953,170,0,0,0,0
411766,86186380,8192,8192,0,78.799,3207.38,1000,0,0,0,0,0,0,0,12,864,0,0,0,0,1175040,0,0,39.8455,170,0,0,0,0
412058,86186380,8192,8192,0,78.806,3789.48,1000,0,0,0,0,0,0,0,12,1224,0,0,0,0,1663324,0,0,45.6662,170,0,0,0,0
412288,86186380,8192,8192,0,79.082,3976.75,1000,0,0,0,0,0,0,0,12,840,0,0,0,0,1142400,0,0,39.7391,170,0,0,0,0
412526,86186380,8192,8192,0,79.327,3934.43,1000,0,0,0,0,0,0,0,12,984,0,0,0,0,1338240,0,0,44.957,170,0,0,0,0
412791,86186380,8192,8192,0,78.856,3654.83,1000,0,0,0,0,0,0,0,12,1248,0,0,0,0,1696152,0,0,51.2071,170,0,0,0,0
412991,86186380,8192,8192,0,78.71,3975.91,1000,0,0,0,0,0,0,0,12,984,0,0,0,0,1338052,0,0,53.3383,170,0,0,0,0
413199,86186380,8192,8192,0,78.707,3522.4,1000,0,0,0,0,0,0,0,12,810,0,0,0,0,1101224,0,0,42.5054,170,0,0,0,0
413440,86186380,8192,8192,0,78.774,3196.27,1000,0,0,0,0,0,0,0,12,1110,0,0,0,0,1508472,0,0,49.9825,170,0,0,0,0
413656,86186380,8192,8192,0,78.787,3203.89,1000,0,0,0,0,0,0,0,12,792,0,0,0,0,1077120,0,0,39.8795,170,0,0,0,0
413946,86186380,8192,8192,0,79.117,3886.37,1000,0,0,0,0,0,0,0,12,1056,0,0,0,0,1435972,0,0,39.6211,170,0,0,0,0
414195,86186380,8192,8192,0,78.851,3789.48,1000,0,0,0,0,0,0,0,12,1209,0,0,0,0,1643676,0,0,52.7993,170,0,0,0,0
414403,86186380,8192,8192,0,79.081,3569.23,1000,0,0,0,0,0,0,0,12,663,0,0,0,0,901680,0,0,34.779,170,0,0,0,0
414717,86186380,8192,8192,0,79.322,3457.63,1000,0,0,0,0,0,0,0,12,1080,0,0,0,0,1468800,0,0,37.3951,170,0,0,0,0
415000,86186380,8192,8192,0,78.848,2826.46,1000,0,0,0,0,0,0,0,12,1344,0,0,0,0,1827840,0,0,51.5573,170,0,0,0,0
415185,86186380,8192,8192,0,78.822,3702.13,1000,0,0,0,0,0,0,0,12,816,0,0,0,0,1109760,0,0,48.1366,170,0,0,0,0
415425,86186380,8192,8192,0,79.32,4142.87,1000,0,0,0,0,0,0,0,12,888,4,0,4,0,1207304,5044,0,40.2576,170,0,0,0,0
415645,86186380,8192,8192,0,78.949,3504.96,1000,0,0,0,0,0,0,0,12,1167,59,0,122,63,1585992,74399,0,57.7436,170,0,0,0,0
415883,86186380,8192,8192,0,78.902,3741.94,1000,0,0,0,0,0,0,0,12,864,0,0,0,0,1175040,0,0,39.3647,170,0,0,0,0
416170,86186380,8192,8192,0,78.827,4023.54,1000,0,0,0,0,0,0,0,12,1128,0,0,0,0,1533892,0,0,42.7918,170,0,0,0,0
416408,86186380,8192,8192,0,83.311,3593.59,1000,0,0,0,0,0,0,0,12,648,0,0,0,0,881280,0,0,29.5967,170,0,0,0,0
416704,86186380,8192,8192,0,79.351,2850,1000,0,0,0,0,0,0,0,12,1416,0,0,0,0,1925760,0,0,52.187,170,0,0,0,0
416929,86186380,8192,8192,0,79.118,4021.98,1000,0,0,0,0,0,0,0,12,936,0,0,0,0,1272396,0,0,45.151,170,0,0,0,0
417130,86186380,8192,8192,0,78.96,3957.46,1000,0,0,0,0,0,0,0,12,1008,0,0,0,0,1370504,0,0,54.5165,170,0,0,0,0
417372,86186380,8192,8192,0,79.453,4094.12,1000,0,0,0,0,0,0,0,12,1272,0,0,0,0,1728040,0,0,57.2685,170,0,0,0,0
417520,86186380,8192,8192,0,79.102,3605.92,1000,0,0,0,0,0,0,0,12,648,0,0,0,0,881092,0,0,47.3359,170,0,0,0,0
417778,86186380,8192,8192,0,80.65,3339.62,1000,0,0,0,0,0,0,0,12,672,0,0,0,0,913920,0,0,28.378,170,0,0,0,0
418133,86186380,8192,8192,0,78.964,4402.37,1000,0,0,0,0,0,0,0,12,1728,0,0,0,0,2350080,0,0,52.94,170,0,0,0,0
418295,86186380,8192,8192,0,79.339,4384.62,1000,0,0,0,0,0,0,0,12,535,0,0,0,0,727600,0,0,36.0399,170,0,0,0,0
418555,86186380,8192,8192,0,78.854,4920.86,1000,0,0,0,0,0,0,0,12,1180,1,0,0,0,1603672,1261,0,49.3445,170,0,0,0,0
418779,86186380,8192,8192,0,79.018,4173.92,1000,0,0,0,0,0,0,0,12,662,0,0,2,1,900320,0,0,32.0684,170,0,0,0,0
419109,86186380,8192,8192,0,78.796,4356.7,1000,0,0,0,0,0,0,0,12,1368,0,0,0,0,1859164,0,0,45.1519,170,0,0,0,0
419331,86186380,8192,8192,0,78.765,4717.25,1000,0,0,0,0,0,0,0,12,1104,0,0,0,0,1500500,0,0,54.1152,170,0,0,0,0
419522,86186380,8192,8192,0,78.75,3512.2,1000,0,0,0,0,0,0,0,12,826,0,0,0,0,1122796,0,0,46.8298,170,0,0,0,0
419753,86186380,8192,8192,0,78.865,4142.87,1000,0,0,0,0,0,0,0,12,830,0,0,0,0,1128612,0,0,39.2077,170,0,0,0,0
420044,86186380,8192,8192,0,78.925,4074.08,1000,0,0,0,0,0,0,0,12,1488,0,0,0,0,2023680,0,0,55.6032,170,0,0,0,0
420208,86186380,8192,8192,0,78.823,4068.97,1000,0,0,0,0,0,0,0,12,888,0,0,0,0,1206176,0,0,58.7369,170,0,0,0,0
