Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
275110,468301425,7414,8192,406,78.858,3450.88,1000,880,0,0,0,1195484,0,59.7443,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
275313,468301425,7415,8192,360,79.077,3467.42,1000,977,0,0,0,1328344,0,52.3777,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
275546,468301425,7202,8192,223,79.056,3893.21,1000,1172,44,0,44,1593544,0,54.5489,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
275875,468301425,7622,8192,151,79.177,4120.37,1000,1008,0,0,0,1370880,0,33.3692,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
276158,468301425,7615,8192,288,79.819,3323.96,1000,1008,0,0,0,1370880,0,38.7079,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
276419,468301425,7477,8192,288,79.029,2987,1000,1032,0,0,0,1403520,0,43.1627,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
276687,468301425,7615,8192,288,79.313,3333.46,1000,936,0,0,0,1272960,0,37.9175,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
276936,468301425,7550,8192,367,79.301,3763.82,1000,1008,0,0,0,1369752,0,44.0874,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
277217,468301425,7615,8192,288,79.825,3570.82,1000,1008,0,0,0,1370128,0,38.9293,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
277454,468301425,7375,8192,288,79.204,3480.29,1000,1032,0,0,0,1403520,0,47.4168,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
277723,468301425,7606,8192,288,79.133,3841.8,1000,960,0,0,0,1305224,0,38.8574,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
278023,468301425,7551,8192,288,78.901,3552.5,1000,1008,0,0,0,1370880,0,36.559,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
278297,468301425,7519,8192,288,80.724,3525.96,1000,1032,0,0,0,1403332,0,40.9118,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
278581,468301425,7583,8192,288,79.166,3742.1,1000,1008,0,0,0,1370880,0,38.579,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
278782,468301425,7463,8192,266,78.863,2873.68,1000,850,0,0,0,1156000,0,46.0299,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
279007,468301425,7287,8192,272,78.932,3660.77,1000,1106,12,0,12,1503972,0,53.5479,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
279235,468301425,7544,8192,464,78.848,4011.3,1000,1032,0,0,0,1403332,0,49.2343,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
279511,468301425,7519,8192,228,78.749,4257.16,1000,1018,22,0,6,1384480,0,40.1623,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
279796,468301425,7551,8192,225,79.239,3612.7,1000,1005,0,0,0,1366800,0,38.3643,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
280094,468301425,7615,8192,288,79.085,3658.19,1000,1007,0,0,0,1369520,0,36.7071,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
280278,468301425,7447,8192,432,78.917,3766.44,1000,960,0,0,0,1304472,0,56.6838,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
280515,468301425,7422,8192,303,78.826,4333.68,1000,984,0,0,0,1338240,0,45.177,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
280750,468301425,7383,8192,392,79.498,4233.24,1000,1056,0,0,0,1436160,0,48.8991,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
281026,468301425,7613,8192,288,79.202,3838.07,1000,1008,0,0,0,1370880,0,39.7578,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
281279,468301425,7479,8192,224,78.914,3140.02,1000,936,0,0,0,1272960,0,40.332,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
281544,468301425,7494,8192,224,78.798,3346.74,1000,1056,0,0,0,1436160,0,43.3716,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
281772,468301425,7551,8192,361,79.132,3504.98,1000,929,0,0,0,1263440,0,44.2155,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
282041,468301425,7557,8192,302,78.841,4219.85,1000,1039,0,0,0,1411912,0,41.9921,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
282261,468301425,7351,8192,336,78.875,4581.29,1000,1032,0,0,0,1402956,0,50.9633,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
282514,468301425,7600,8192,398,78.908,3446.54,1000,999,0,0,0,1357512,0,42.9506,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
282680,468301425,7159,8192,288,78.819,3445.21,1000,921,0,0,0,1252560,0,60.2743,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
282944,468301425,7551,8192,224,79.073,3554.21,1000,1056,0,0,0,1436160,0,43.6473,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
283171,468301425,7487,8192,376,78.839,3798.16,1000,1008,0,0,0,1370316,0,48.2795,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
283456,468301425,7543,8192,216,79.289,3468.59,1000,1008,0,0,0,1370880,0,38.405,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
283702,468301425,7415,8192,256,78.935,3588.71,1000,960,0,0,0,1305600,0,42.5194,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
284011,468301425,7550,8192,151,79.146,3739.7,1000,1035,27,0,27,1407600,0,36.478,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
284234,468301425,7406,8192,223,79.322,3843.04,1000,936,0,0,0,1272960,0,45.5597,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
284504,468301425,7593,8192,288,79.332,3083.45,1000,1056,0,0,0,1436160,0,42.5382,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
284712,468301425,7239,8192,240,78.955,3890.16,1000,1048,0,0,0,1424152,0,54.9049,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
284921,468301425,7349,8192,288,79.007,3506.02,1000,970,0,0,0,1319200,0,50.5559,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
285177,468301425,7479,8192,320,78.907,3728.95,1000,1006,0,0,0,1367596,0,42.7257,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
285409,468301425,7507,8192,413,79.362,3616.69,1000,1014,0,0,0,1378852,0,47.4201,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
285611,468301425,7359,8192,402,79.185,3681.86,1000,1012,0,0,0,1376320,0,54.4659,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
285922,468301425,7479,8192,96,79.267,3922.2,1000,942,0,0,0,1281120,0,33.0463,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
286207,468301425,7481,8192,226,79.856,3560.51,1000,1064,0,0,0,1446852,0,40.4981,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
286382,468301425,7478,8192,496,79.596,3566.71,1000,984,0,0,0,1338240,0,61.2246,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
286571,468301425,6955,8192,363,79.235,4022.74,1000,975,0,0,0,1325248,0,56.0797,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
286840,468301425,7454,8192,223,79.076,4103.98,1000,1041,0,0,0,1415760,0,42.185,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
287097,468301425,7519,8192,312,78.883,3971.84,1000,984,0,0,0,1337112,0,41.5643,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
287360,468301425,7591,8192,336,78.833,4151.38,1000,1008,0,0,0,1370316,0,41.6408,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
287489,468301425,7280,8192,534,78.814,4369.73,1000,960,0,0,0,1304472,0,80.969,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
287774,468301425,7615,8192,288,78.8,3716.74,1000,1008,0,0,0,1370880,0,38.4526,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
288020,468301425,7422,8192,301,78.847,3070.74,1000,998,0,0,0,1357280,0,44.2707,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
288280,468301425,7519,8192,288,80.412,3978.3,1000,1042,0,0,0,1416744,0,43.5095,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
288548,468301425,7591,8192,288,79.26,3562.28,1000,960,0,0,0,1305600,0,38.9574,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
288781,468301425,7550,8192,413,79.078,3213.64,1000,982,0,0,0,1335332,0,45.9603,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
288946,468301425,7347,8192,700,78.962,3449.1,1000,1070,36,0,36,1455012,0,70.6377,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
289125,468301425,7409,8192,538,78.954,4098.91,1000,996,36,0,36,1353432,0,60.2674,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
289391,468301425,7454,8192,295,78.828,3838.78,1000,1032,0,0,0,1403520,0,42.1954,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
289649,468301425,7495,8192,288,78.937,3284.39,1000,984,0,0,0,1338240,0,41.5441,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
289936,468301425,7623,8192,296,79.035,3631.72,1000,1008,0,0,0,1370880,0,38.2127,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
290123,468301425,7551,8192,602,80.165,3172.94,1000,1026,0,0,0,1394044,0,59.6666,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
290395,468301425,7556,8192,295,79.206,3414.97,1000,990,0,0,0,1346212,0,39.6313,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
290576,468301425,7321,8192,405,78.975,3662.44,1000,997,0,0,0,1355920,0,59.8531,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
290737,468301425,7161,8192,458,78.875,3904.91,1000,1019,0,0,0,1385276,0,68.6966,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
290962,468301425,7551,8192,310,78.814,4322.24,1000,878,0,0,0,1194080,0,42.5932,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
291143,468301425,7159,8192,329,78.759,3532.43,1000,987,0,0,0,1341756,0,59.2629,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
291378,468301425,7335,8192,312,78.789,4370.28,1000,1079,0,0,0,1466876,0,49.8946,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
291609,468301425,7510,8192,340,78.933,4006.97,1000,1021,0,0,0,1388560,0,48.0489,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
291897,468301425,7635,8192,288,79.582,4099.16,1000,1003,0,0,0,1364080,0,37.9545,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
292099,468301425,7486,8192,357,79.314,3500.89,1000,918,0,0,0,1248104,0,49.3022,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
292318,468301425,7279,8192,288,79.005,3672.98,1000,1098,0,0,0,1492716,0,54.5257,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
292598,468301425,7509,8192,224,78.952,3431.57,1000,1008,0,0,0,1370880,0,39.1946,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
292888,468301425,7603,8192,288,78.873,3340.12,1000,1008,0,0,0,1370880,0,37.7596,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
293064,468301425,7351,8192,393,79.484,3380.2,1000,945,0,0,0,1284072,0,58.3271,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
293226,468301425,7087,8192,512,79.109,3333.8,1000,1031,0,0,0,1401972,0,69.4299,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
293521,468301425,7615,8192,288,78.83,3656.5,1000,1024,0,0,0,1392640,0,37.7563,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
293665,468301425,7422,8192,582,78.928,3281.76,1000,991,0,0,0,1346068,0,74.6608,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
293820,468301425,7116,8192,554,78.956,3846.11,1000,955,0,0,0,1296920,0,67.0304,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
293976,468301425,6935,8192,315,79.067,4384.8,1000,985,0,0,0,1339224,0,68.5678,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
294178,468301425,7329,8192,458,78.996,4774.5,1000,1077,0,0,0,1463028,0,57.9245,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
294448,468301425,7457,8192,224,78.878,3901.07,1000,960,0,0,0,1305600,0,38.7255,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
294664,468301425,7383,8192,296,78.785,4104.2,1000,960,0,0,0,1305600,0,48.2836,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
294957,468301425,7615,8192,288,78.938,4048.69,1000,1080,0,0,0,1468800,0,40.1121,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
295217,468301425,7551,8192,233,78.822,3381.78,1000,945,0,0,0,1285200,0,39.65,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
295443,468301425,7479,8192,378,78.954,3280.4,1000,1009,0,0,0,1372052,0,48.4764,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
295685,468301425,7407,8192,224,78.846,3520.43,1000,998,0,0,0,1357280,0,44.8065,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
295845,468301425,7454,8192,534,78.86,2980.43,1000,983,0,0,0,1333872,0,66.8068,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
296205,468301425,7775,8192,232,80.883,3657.44,1000,1009,0,0,0,1372052,0,30.5291,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
296408,468301425,7371,8192,380,81.088,4072.73,1000,1078,22,0,22,1465704,0,57.6102,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
296672,468301425,7583,8192,288,79.531,3690.24,1000,958,22,0,22,1302880,0,39.521,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
296976,468301425,7567,8192,288,79.092,3671.04,1000,1056,0,0,0,1435972,0,37.7505,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
297249,468301425,7593,8192,288,79.237,3343.31,1000,1008,0,0,0,1370880,0,40.2172,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
297411,468301425,7197,8192,224,79.102,3492.86,1000,888,0,0,0,1207492,0,59.4824,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
297638,468301425,7255,8192,288,78.835,3586.51,1000,1080,0,0,0,1468800,0,51.8177,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
297869,468301425,7567,8192,288,78.821,3421.73,1000,912,0,0,0,1239756,0,43.0508,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
298192,468301425,7599,8192,224,78.848,3877.48,1000,1104,0,0,0,1501064,0,37.0832,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
298414,468301425,7551,8192,447,79.359,3443.84,1000,943,0,0,0,1281352,0,46.2561,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
298692,468301425,7479,8192,241,79.141,3796.72,1000,1042,0,0,0,1417120,0,40.8196,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
298959,468301425,7471,8192,173,79.352,3849.58,1000,948,0,0,0,1288904,0,38.564,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
299239,468301425,7479,8192,272,79.116,3675.1,1000,1075,0,0,0,1462000,0,41.7223,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
299422,468301425,7191,8192,248,78.914,3971.96,1000,984,0,0,0,1337864,0,58.7769,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
299610,468301425,7335,8192,344,79.008,4215.02,1000,960,0,0,0,1305224,0,55.3715,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
299849,468301425,7551,8192,368,78.758,3825.58,1000,1008,0,0,0,1370880,0,45.8715,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
300084,468301425,7454,8192,295,79.469,4322.92,1000,960,0,0,0,1305600,0,44.4118,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
300345,468301425,7457,8192,224,79.451,4623.78,1000,1056,0,0,0,1436160,0,44.0167,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
300625,468301425,7543,8192,288,78.905,3945.97,1000,1008,0,0,0,1370880,0,39.2835,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
300883,468301425,7441,8192,224,78.992,3879.86,1000,1008,0,0,0,1370128,0,42.4339,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
301093,468301425,7506,8192,521,79.21,3455.78,1000,1027,17,0,17,1396344,0,53.1958,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
301360,468301425,7615,8192,343,79.181,4685.83,1000,1006,17,0,17,1367972,0,40.9557,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
301645,468301425,7599,8192,272,79.154,3457.16,1000,1025,0,0,0,1394000,0,39.1392,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
301861,468301425,7406,8192,271,79.007,3860.68,1000,984,0,0,0,1338240,0,49.6624,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
302112,468301425,7529,8192,288,79.076,4200.17,1000,1008,0,0,0,1370504,0,43.554,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
302331,468301425,7479,8192,409,78.97,3844.63,1000,977,0,0,0,1328344,0,48.6317,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
302607,468301425,7551,8192,224,78.898,3868.32,1000,997,6,0,6,1355920,0,39.2274,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
302862,468301425,7407,8192,224,78.814,3653.22,1000,1008,0,0,0,1370880,0,43.0925,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
303150,468301425,7551,8192,224,78.961,3574.15,1000,1008,0,0,0,1370880,0,38.0955,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
303389,468301425,7552,8192,334,78.952,3896.98,1000,973,0,0,0,1323280,0,44.308,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
303638,468301425,7409,8192,288,79.221,4449.52,1000,1043,0,0,0,1418480,0,45.596,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
303863,468301425,7371,8192,231,79.042,3988.62,1000,967,0,0,0,1313992,0,46.6335,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
304182,468301425,7695,8192,224,79.365,3707.28,1000,1001,0,0,0,1361360,0,34.1635,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
304383,468301425,7430,8192,456,79.063,3754.03,1000,1001,0,0,0,1361360,0,54.0383,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
304625,468301425,7455,8192,303,78.895,3811.93,1000,1039,0,0,0,1411724,0,46.7561,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
304891,468301425,7527,8192,225,78.842,4663.72,1000,985,0,0,0,1339600,0,40.1922,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
305140,468301425,7520,8192,309,78.803,4201.38,1000,979,0,0,0,1330688,0,42.7724,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
305305,468301425,7481,8192,612,78.817,4093.66,1000,1012,0,0,0,1374816,0,66.7297,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
305512,468301425,7243,8192,288,78.76,4341.67,1000,960,0,0,0,1305600,0,50.448,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
305711,468301425,7379,8192,342,78.732,4023.8,1000,1010,0,0,0,1372096,0,55.2157,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
305904,468301425,7302,8192,305,78.761,4144.55,1000,928,0,0,0,1260952,0,52.2139,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
306080,468301425,6994,8192,415,79.07,4075.38,1000,1042,0,0,0,1416744,0,64.4201,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
306400,468301425,7623,8192,224,80.982,3689.47,1000,1028,0,0,0,1398080,0,35.0177,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
306668,468301425,7495,8192,288,79.662,2988.83,1000,1056,0,0,0,1435972,0,42.7414,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
306886,468301425,7615,8192,456,78.912,3929.6,1000,960,0,0,0,1305600,0,47.8915,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
307177,468301425,7719,8192,224,79.355,4113.36,1000,1032,0,0,0,1403520,0,38.6553,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
307405,468301425,7591,8192,470,79.041,3742.14,1000,998,0,0,0,1356528,0,47.5264,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
307652,468301425,7601,8192,360,78.83,4163.89,1000,946,0,0,0,1285432,0,41.6146,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
307810,468301425,7471,8192,725,78.983,4108.67,1000,1013,0,0,0,1376552,0,69.9023,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
308038,468301425,7338,8192,415,79.412,3689.33,1000,1010,0,0,0,1372848,0,48.2406,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
308306,468301425,7584,8192,237,79.387,3277.4,1000,1046,32,0,32,1422560,0,42.3573,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
308577,468301425,7538,8192,307,78.923,3051.48,1000,1019,0,0,0,1385840,0,40.9151,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
308805,468301425,7383,8192,224,78.934,3240.79,1000,960,0,0,0,1305600,0,45.8785,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
309078,468301425,7479,8192,224,78.818,4168.32,1000,1008,0,0,0,1370880,0,40.13,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
309364,468301425,7615,8192,288,78.75,3756.34,1000,1008,0,0,0,1370880,0,38.3184,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
309583,468301425,7446,8192,359,78.745,3447.07,1000,1032,0,0,0,1403520,0,51.3191,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
309842,468301425,7499,8192,290,78.802,4158.64,1000,984,0,0,0,1338052,0,41.2955,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
310080,468301425,7687,8192,348,79.134,3855.65,1000,852,0,0,0,1158720,0,39.0641,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
310390,468301425,7530,8192,505,79.226,4249.93,1000,1166,2,0,2,1585572,0,40.9256,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
310647,468301425,7482,8192,240,78.905,3705.47,1000,952,0,0,0,1294720,0,40.2794,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
310925,468301425,7543,8192,288,78.776,4091.56,1000,992,0,0,0,1349120,0,38.7439,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
311084,468301425,7550,8192,667,78.708,4036.1,1000,1020,0,0,0,1386260,0,70.0149,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
311279,468301425,6902,8192,343,78.87,3404.21,1000,972,0,0,0,1321544,0,54.2205,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
311558,468301425,7593,8192,288,78.917,3575.64,1000,1008,0,0,0,1370880,0,39.2106,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
311796,468301425,7383,8192,276,78.762,3935.62,1000,1012,0,0,0,1376320,0,46.2617,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
312049,468301425,7465,8192,305,78.89,4348.3,1000,989,0,0,0,1345040,0,42.5976,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
312301,468301425,7390,8192,327,79.086,3525.68,1000,1047,0,0,0,1423920,0,45.2383,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
312476,468301425,7415,8192,335,79.256,3631.8,1000,823,0,0,0,1119280,0,51.0111,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
312733,468301425,7351,8192,288,79.136,4245.71,1000,1097,0,0,0,1491920,0,46.5441,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
312935,468301425,7446,8192,432,78.988,3488.06,1000,1033,0,0,0,1403752,0,55.4623,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
313187,468301425,7431,8192,392,78.949,3440.15,1000,1031,0,0,0,1402160,0,44.4994,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
313456,468301425,7551,8192,253,79.048,3171.56,1000,965,0,0,0,1312212,0,39.0768,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
313684,468301425,7479,8192,397,79.16,4043.23,1000,1032,0,0,0,1403520,0,49.2314,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
313865,468301425,7382,8192,469,78.991,4156,1000,889,0,0,0,1209040,0,53.4929,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
314104,468301425,7399,8192,456,79.173,3787.98,1000,1122,0,0,0,1525920,0,51.0207,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
314399,468301425,7551,8192,224,79.025,3927.26,1000,1008,0,0,0,1370880,0,37.185,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
314573,468301425,7407,8192,440,79.084,4271.36,1000,1008,0,0,0,1369188,0,62.9671,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
314736,468301425,7113,8192,423,79.119,4147.45,1000,960,0,0,0,1304472,0,64.174,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
314949,468301425,7191,8192,216,79.022,4198.06,1000,984,0,0,0,1337676,0,50.1068,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
315184,468301425,7471,8192,288,78.896,4442.87,1000,1008,0,0,0,1370128,0,46.6298,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
315470,468301425,7615,8192,288,79.226,3539.86,1000,1008,0,0,0,1369752,0,38.2856,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
315728,468301425,7431,8192,272,79.495,3870.26,1000,1032,0,0,0,1402956,0,43.5108,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
316016,468301425,7551,8192,224,78.987,3315.78,1000,1008,0,0,0,1370880,0,38.1389,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
316247,468301425,7478,8192,295,78.943,3341.5,1000,936,0,0,0,1272960,0,43.9934,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
316593,468301425,7759,8192,310,78.87,3736.24,1000,1030,0,0,0,1400800,0,32.4738,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
316834,468301425,7403,8192,296,78.774,3796.27,1000,1010,0,0,0,1373412,0,45.4317,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
317025,468301425,7743,8192,783,78.766,3757.4,1000,1037,32,0,29,1409756,0,59.0239,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
317280,468301425,7467,8192,242,78.777,3554.24,1000,987,0,0,3,1341756,0,42.2057,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
317548,468301425,7567,8192,288,78.867,3562.31,1000,984,0,0,0,1338240,0,39.9455,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
317795,468301425,7495,8192,288,78.879,4114.75,1000,984,0,0,0,1338240,0,43.2928,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
318080,468301425,7635,8192,288,78.985,3602.08,1000,1008,0,0,0,1370880,0,38.4539,9,0,0,0,0,0,0,0,0,0,170,0,0,0,0
